pianist_id,segment_id,annotator_id,arousal,valence,gems_wonder,gems_transcendence,gems_tenderness,gems_nostalgia,gems_peacefulness,gems_power,gems_joyful_activation,gems_tension,gems_sadness,gemmes_flow,gemmes_movement,gemmes_force,gemmes_interior,gemmes_wandering,label
9.0,24.0,70.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,happy
9.0,24.0,28.0,1.0,1.0,5.0,3.0,5.0,5.0,5.0,2.0,5.0,2.0,1.0,5.0,3.0,1.0,4.0,5.0,relaxed
9.0,24.0,10.0,2.0,0.0,2.0,3.0,4.0,5.0,4.0,2.0,2.0,4.0,5.0,3.0,2.0,1.0,4.0,5.0,sad
9.0,24.0,147.0,1.0,2.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,5.0,1.0,relaxed
9.0,25.0,46.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,4.0,happy
9.0,25.0,114.0,4.0,1.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,4.0,5.0,2.0,1.0,5.0,5.0,happy
9.0,25.0,149.0,1.0,-2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,sad
9.0,25.0,170.0,1.0,-1.0,3.0,1.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,sad
9.0,25.0,33.0,2.0,1.0,3.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,4.0,5.0,relaxed
9.0,25.0,30.0,2.0,1.0,4.0,4.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,relaxed
9.0,25.0,142.0,2.0,1.0,1.0,2.0,5.0,4.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,5.0,4.0,relaxed
9.0,26.0,20.0,3.0,0.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,angry
9.0,26.0,122.0,2.0,-1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,sad
9.0,26.0,123.0,3.0,0.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,angry
9.0,26.0,176.0,3.0,0.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,angry
9.0,26.0,70.0,4.0,1.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,happy
9.0,26.0,28.0,5.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,happy
9.0,26.0,10.0,5.0,2.0,5.0,5.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,4.0,4.0,3.0,2.0,4.0,happy
9.0,26.0,147.0,3.0,-1.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,5.0,3.0,4.0,4.0,2.0,3.0,angry
10.0,0.0,54.0,1.0,-1.0,5.0,4.0,4.0,5.0,5.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,4.0,4.0,sad
10.0,0.0,131.0,1.0,-1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,3.0,4.0,sad
10.0,0.0,66.0,1.0,2.0,3.0,4.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,relaxed
10.0,0.0,38.0,3.0,-1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,angry
10.0,0.0,145.0,2.0,-1.0,2.0,2.0,4.0,5.0,4.0,2.0,1.0,5.0,3.0,5.0,2.0,4.0,3.0,2.0,sad
10.0,0.0,80.0,1.0,0.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,5.0,sad
10.0,0.0,180.0,1.0,0.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,sad
10.0,0.0,135.0,2.0,2.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,1.0,2.0,5.0,5.0,2.0,4.0,5.0,relaxed
10.0,0.0,32.0,1.0,2.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,relaxed
10.0,0.0,21.0,1.0,-1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,sad
10.0,1.0,99.0,1.0,0.0,5.0,3.0,3.0,5.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,4.0,sad
10.0,1.0,137.0,2.0,0.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,sad
10.0,1.0,4.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,3.0,3.0,happy
10.0,1.0,168.0,3.0,0.0,3.0,1.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,4.0,2.0,2.0,1.0,2.0,angry
10.0,1.0,192.0,2.0,-1.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,sad
10.0,1.0,98.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,4.0,relaxed
10.0,1.0,35.0,2.0,-1.0,3.0,2.0,4.0,5.0,3.0,1.0,1.0,3.0,3.0,5.0,2.0,2.0,4.0,3.0,sad
10.0,1.0,113.0,2.0,0.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,sad
10.0,1.0,171.0,5.0,1.0,4.0,5.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,5.0,4.0,2.0,5.0,4.0,happy
10.0,1.0,115.0,2.0,0.0,4.0,3.0,4.0,5.0,5.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,sad
10.0,1.0,22.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,4.0,3.0,3.0,happy
10.0,2.0,54.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,happy
10.0,2.0,131.0,4.0,2.0,3.0,4.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,happy
10.0,2.0,66.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,happy
10.0,2.0,38.0,2.0,0.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,sad
10.0,2.0,145.0,4.0,0.0,4.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,angry
10.0,2.0,80.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,angry
10.0,2.0,180.0,2.0,1.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,relaxed
10.0,2.0,135.0,5.0,-1.0,3.0,5.0,2.0,1.0,1.0,4.0,3.0,5.0,2.0,1.0,1.0,5.0,4.0,2.0,angry
10.0,2.0,32.0,3.0,1.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,happy
10.0,2.0,21.0,3.0,0.0,3.0,4.0,1.0,2.0,1.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,2.0,3.0,angry
10.0,3.0,99.0,3.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,angry
10.0,3.0,137.0,2.0,-1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,sad
10.0,3.0,4.0,4.0,-2.0,3.0,2.0,2.0,4.0,1.0,5.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,1.0,angry
10.0,3.0,168.0,5.0,-1.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,angry
10.0,3.0,192.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,3.0,4.0,happy
10.0,3.0,98.0,1.0,-1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,sad
10.0,3.0,35.0,3.0,-1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,5.0,4.0,2.0,3.0,4.0,1.0,1.0,angry
10.0,3.0,113.0,2.0,0.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,sad
10.0,3.0,171.0,3.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,angry
10.0,3.0,115.0,2.0,-1.0,2.0,4.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,sad
10.0,3.0,22.0,4.0,2.0,5.0,5.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,happy
10.0,4.0,54.0,2.0,-1.0,4.0,5.0,3.0,5.0,5.0,1.0,1.0,2.0,3.0,5.0,1.0,2.0,5.0,5.0,sad
10.0,4.0,131.0,4.0,2.0,4.0,3.0,2.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,happy
10.0,4.0,66.0,4.0,-1.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,angry
10.0,4.0,38.0,2.0,-2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,3.0,2.0,4.0,sad
10.0,4.0,145.0,2.0,0.0,5.0,5.0,4.0,5.0,5.0,2.0,1.0,1.0,4.0,5.0,2.0,4.0,2.0,5.0,sad
10.0,4.0,80.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,4.0,2.0,1.0,3.0,4.0,2.0,3.0,happy
10.0,4.0,180.0,1.0,-2.0,3.0,2.0,2.0,4.0,4.0,1.0,2.0,4.0,3.0,4.0,1.0,2.0,4.0,1.0,sad
10.0,4.0,135.0,2.0,2.0,5.0,5.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,5.0,relaxed
10.0,4.0,32.0,3.0,1.0,2.0,3.0,3.0,5.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,4.0,happy
10.0,4.0,21.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,5.0,happy
10.0,5.0,99.0,2.0,0.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,sad
10.0,5.0,137.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,relaxed
10.0,5.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,happy
10.0,5.0,168.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,happy
10.0,5.0,192.0,3.0,1.0,5.0,4.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,4.0,1.0,2.0,happy
10.0,5.0,98.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,relaxed
10.0,5.0,35.0,3.0,1.0,3.0,2.0,4.0,3.0,4.0,3.0,5.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,happy
10.0,5.0,113.0,2.0,0.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,sad
10.0,5.0,171.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,relaxed
10.0,5.0,115.0,1.0,-1.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,sad
10.0,5.0,22.0,2.0,-1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,sad
10.0,6.0,54.0,2.0,1.0,4.0,2.0,5.0,4.0,4.0,1.0,3.0,1.0,1.0,5.0,2.0,1.0,3.0,3.0,relaxed
10.0,6.0,131.0,2.0,-1.0,1.0,2.0,4.0,4.0,5.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,2.0,5.0,sad
10.0,6.0,66.0,2.0,2.0,4.0,2.0,5.0,1.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,relaxed
10.0,6.0,38.0,2.0,-1.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,3.0,sad
10.0,6.0,145.0,2.0,1.0,4.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,4.0,4.0,1.0,3.0,2.0,4.0,relaxed
10.0,6.0,80.0,4.0,0.0,4.0,3.0,4.0,5.0,4.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0,4.0,3.0,angry
10.0,6.0,180.0,1.0,1.0,2.0,4.0,4.0,5.0,5.0,1.0,4.0,1.0,2.0,5.0,1.0,3.0,4.0,1.0,relaxed
10.0,6.0,135.0,2.0,2.0,3.0,4.0,5.0,4.0,5.0,1.0,4.0,1.0,2.0,5.0,2.0,1.0,3.0,5.0,relaxed
10.0,6.0,32.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,relaxed
10.0,6.0,21.0,2.0,1.0,5.0,2.0,4.0,5.0,4.0,1.0,2.0,1.0,1.0,5.0,3.0,2.0,4.0,5.0,relaxed
10.0,7.0,99.0,4.0,0.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,angry
10.0,7.0,137.0,3.0,0.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,angry
10.0,7.0,4.0,2.0,1.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,relaxed
10.0,7.0,168.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,happy
10.0,7.0,192.0,2.0,0.0,4.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,4.0,4.0,3.0,2.0,3.0,sad
10.0,7.0,98.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,happy
10.0,7.0,35.0,3.0,0.0,3.0,2.0,4.0,4.0,3.0,1.0,1.0,3.0,2.0,5.0,1.0,2.0,4.0,4.0,angry
10.0,7.0,113.0,3.0,0.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,angry
10.0,7.0,171.0,5.0,1.0,4.0,5.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,5.0,5.0,5.0,happy
10.0,7.0,115.0,3.0,0.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,angry
10.0,7.0,22.0,3.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,angry
10.0,8.0,54.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,3.0,4.0,2.0,3.0,2.0,relaxed
10.0,8.0,131.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,3.0,2.0,1.0,3.0,sad
10.0,8.0,66.0,5.0,-1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,1.0,3.0,5.0,4.0,1.0,1.0,angry
10.0,8.0,38.0,3.0,1.0,4.0,4.0,3.0,2.0,1.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0,1.0,happy
10.0,8.0,145.0,4.0,2.0,2.0,1.0,5.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,happy
10.0,8.0,80.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,relaxed
10.0,8.0,180.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,relaxed
10.0,8.0,135.0,5.0,1.0,4.0,5.0,5.0,2.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,5.0,5.0,happy
10.0,8.0,32.0,3.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,angry
10.0,8.0,21.0,4.0,1.0,4.0,5.0,2.0,1.0,1.0,4.0,5.0,4.0,1.0,3.0,5.0,4.0,1.0,4.0,happy
10.0,9.0,99.0,2.0,-1.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,sad
10.0,9.0,137.0,2.0,1.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,relaxed
10.0,9.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,relaxed
10.0,9.0,168.0,2.0,-1.0,2.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,2.0,sad
10.0,9.0,192.0,4.0,2.0,5.0,5.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,happy
10.0,9.0,98.0,1.0,0.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,sad
10.0,9.0,35.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,5.0,3.0,happy
10.0,9.0,113.0,2.0,0.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,sad
10.0,9.0,171.0,5.0,2.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,4.0,1.0,5.0,2.0,4.0,5.0,5.0,happy
10.0,9.0,115.0,3.0,1.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,happy
10.0,9.0,22.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,happy
10.0,10.0,54.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0,4.0,4.0,relaxed
10.0,10.0,131.0,1.0,-1.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,sad
10.0,10.0,66.0,4.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,3.0,1.0,2.0,5.0,happy
10.0,10.0,38.0,2.0,1.0,5.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,4.0,4.0,relaxed
10.0,10.0,145.0,3.0,1.0,5.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,4.0,happy
10.0,10.0,80.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,relaxed
10.0,10.0,180.0,1.0,1.0,5.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,3.0,1.0,relaxed
10.0,10.0,135.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0,4.0,3.0,4.0,5.0,happy
10.0,10.0,32.0,2.0,0.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,sad
10.0,10.0,21.0,1.0,0.0,4.0,2.0,1.0,1.0,2.0,3.0,4.0,4.0,1.0,2.0,4.0,4.0,1.0,2.0,sad
10.0,11.0,99.0,1.0,-1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,3.0,sad
10.0,11.0,137.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,relaxed
10.0,11.0,4.0,2.0,0.0,2.0,2.0,3.0,3.0,5.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,sad
10.0,11.0,168.0,2.0,0.0,2.0,1.0,2.0,4.0,4.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,sad
10.0,11.0,192.0,1.0,-2.0,2.0,4.0,3.0,4.0,5.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,4.0,5.0,sad
10.0,11.0,98.0,2.0,0.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,4.0,1.0,sad
10.0,11.0,35.0,1.0,1.0,4.0,2.0,4.0,2.0,5.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,relaxed
10.0,11.0,113.0,1.0,0.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,2.0,sad
10.0,11.0,171.0,4.0,1.0,4.0,2.0,4.0,5.0,1.0,1.0,1.0,5.0,4.0,5.0,1.0,1.0,5.0,2.0,happy
10.0,11.0,115.0,4.0,-1.0,4.0,3.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,angry
10.0,11.0,22.0,2.0,0.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,4.0,3.0,1.0,2.0,4.0,2.0,sad
10.0,12.0,54.0,2.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,sad
10.0,12.0,131.0,4.0,2.0,4.0,3.0,4.0,1.0,1.0,5.0,3.0,5.0,1.0,1.0,4.0,4.0,1.0,1.0,happy
10.0,12.0,66.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,happy
10.0,12.0,38.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,4.0,2.0,2.0,4.0,relaxed
10.0,12.0,145.0,4.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,4.0,5.0,1.0,1.0,4.0,3.0,3.0,1.0,happy
10.0,12.0,80.0,4.0,-1.0,4.0,3.0,1.0,1.0,1.0,4.0,2.0,5.0,2.0,2.0,2.0,4.0,2.0,1.0,angry
10.0,12.0,180.0,2.0,-1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,sad
10.0,12.0,135.0,2.0,1.0,5.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,3.0,relaxed
10.0,12.0,32.0,2.0,-1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,sad
10.0,12.0,21.0,4.0,-1.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,5.0,3.0,2.0,4.0,4.0,3.0,2.0,angry
10.0,13.0,99.0,2.0,-1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,sad
10.0,13.0,137.0,2.0,-1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,sad
10.0,13.0,4.0,3.0,-2.0,3.0,4.0,1.0,1.0,1.0,3.0,2.0,5.0,4.0,3.0,1.0,3.0,2.0,2.0,angry
10.0,13.0,168.0,2.0,-1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,sad
10.0,13.0,192.0,4.0,0.0,5.0,5.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,angry
10.0,13.0,98.0,4.0,-2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,1.0,5.0,1.0,angry
10.0,13.0,35.0,3.0,-1.0,1.0,3.0,2.0,4.0,3.0,1.0,2.0,4.0,4.0,3.0,1.0,3.0,2.0,1.0,angry
10.0,13.0,113.0,5.0,0.0,4.0,4.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,2.0,2.0,5.0,5.0,2.0,angry
10.0,13.0,171.0,4.0,-1.0,5.0,4.0,1.0,5.0,2.0,3.0,2.0,5.0,4.0,4.0,1.0,1.0,5.0,2.0,angry
10.0,13.0,115.0,3.0,0.0,4.0,2.0,4.0,4.0,2.0,5.0,5.0,4.0,2.0,2.0,3.0,2.0,4.0,1.0,angry
10.0,13.0,22.0,3.0,0.0,3.0,3.0,2.0,4.0,1.0,4.0,2.0,5.0,2.0,2.0,3.0,4.0,3.0,2.0,angry
10.0,14.0,54.0,5.0,0.0,4.0,5.0,1.0,3.0,2.0,5.0,3.0,5.0,2.0,3.0,3.0,5.0,2.0,4.0,angry
10.0,14.0,131.0,5.0,-2.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,5.0,2.0,1.0,5.0,5.0,1.0,1.0,angry
10.0,14.0,66.0,5.0,-2.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,3.0,5.0,2.0,1.0,angry
10.0,14.0,38.0,4.0,-1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,5.0,2.0,1.0,4.0,3.0,2.0,3.0,angry
10.0,14.0,145.0,5.0,-2.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,2.0,1.0,3.0,5.0,1.0,1.0,angry
10.0,14.0,80.0,4.0,-1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,angry
10.0,14.0,180.0,5.0,-1.0,1.0,2.0,1.0,1.0,1.0,5.0,2.0,4.0,2.0,1.0,5.0,4.0,1.0,1.0,angry
